wp_id,slug,title,deathdate,description,prev_views,latest_views,diff,ratio,pct_change,anomaly_score
58040727,Oliver_Tree,Oliver Tree,2026-06-14,"American singer, record producer and comedian",53237,7240088,7186851,135.99729511430021,134.99729511430021,853.6823951143002
2150841,Lionel_Messi,Lionel Messi,,Argentine footballer,1614576,7448243,5833667,4.6131262944574924,3.6131262944574924,586.9798262944576
66976582,Zion_Suzuki,Zion Suzuki,,American-Japanese association football player,187493,5494367,5306874,29.304384697028688,28.304384697028688,558.9917846970287
54333646,Erling_Haaland,Erling Haaland,,Norwegian association football player,595498,5336218,4740720,8.960933537979976,7.960933537979977,482.03293353798
623737,Cristiano_Ronaldo,Cristiano Ronaldo,,Portuguese footballer,2219717,6731729,4512012,3.032696960918892,2.032696960918892,453.23389696091886
318111,Daveigh_Chase,Daveigh Chase,2026-06-16,"American actress, singer and model",27258,3203560,3176302,117.5273314256365,116.5273314256365,434.15753142563653
48711857,Kylian_Mbappé,Kylian Mbappé,,French association football player,946154,5110680,4164526,5.401530829019378,4.401530829019378,420.85413082901937
1342873,Vijay_(actor),Vijay (actor),,Indian actor and playback singer,4550088,420157,-4129931,0.0923404118777483,-0.9076595881222517,413.9007595881223
58031878,Deniz_Undav,Deniz Undav,,Turkish-German association football player (born 1996),174408,3462037,3287629,19.850219026650155,18.850219026650155,347.61311902665017
43132078,Jalen_Brunson,Jalen Brunson,,American basketball player,765470,3991018,3225548,5.2138137353521365,4.2138137353521365,326.7686137353521
37953137,Vozinha,Vozinha,,Cape Verdean international association football goalkeeper,8014,1440462,1432448,179.74319940104817,178.74319940104817,321.98799940104817
39755766,Alexander_Zverev,Alexander Zverev,,German tennis player,622130,3611228,2989098,5.804619613264109,4.804619613264109,303.7144196132641
1467805,Kyle_Busch,Kyle Busch,2026-05-21,American racing driver and team owner,3149093,240526,-2908567,0.07637945275036336,-0.9236205472496366,291.78032054724963
78468,David_Attenborough,David Attenborough,,British broadcaster and naturalist,3099302,323733,-2775569,0.1044535188890918,-0.8955464811109082,278.4524464811109
4942108,Andreas_Felder,Andreas Felder,,Austrian ski jumper,462,118349,117887,256.1666666666667,255.16666666666666,266.95536666666663
68302188,Denisa_Baránková,Denisa Baránková,,Slovak archer,142,36589,36447,257.66901408450707,256.66901408450707,260.31371408450707
71691936,Lamine_Yamal,Lamine Yamal,,Spanish footballer,948416,3307525,2359109,3.4874200772656723,2.4874200772656723,238.39832007726568
482729,Marjane_Satrapi,Marjane Satrapi,2026-06-04,"Iranian-French graphic novelist, cartoonist, illustrator, film director, and children's book author",24261,1710639,1686378,70.50983059230865,69.50983059230865,238.14763059230864
18940639,Anthony_Head,Anthony Head,2026-06-01,English actor,53628,1994679,1941051,37.19473036473484,36.19473036473484,230.29983036473482
60360233,Folarin_Balogun,Folarin Balogun,,American soccer player,77076,1938369,1861293,25.148801183247702,24.148801183247702,210.2781011832477
57461739,Luca_Zidane,Luca Zidane,,French footballer,47513,1768285,1720772,37.21686696272599,36.21686696272599,208.294066962726
30475,Ted_Turner,Ted Turner,2026-05-06,"American media mogul, entrepreneur, and philanthropist",2135406,97943,-2037463,0.04586621935126154,-0.9541337806487384,204.70043378064872
348734,Alex_Zanardi,Alex Zanardi,2026-05-01,Italian racecar driver and handcyclist,1966015,41702,-1924313,0.02121143531458305,-0.978788564685417,193.41008856468542
38937391,Yrondu_Musavu-King,Yrondu Musavu-King,2026-06-05,footballer,250,46588,46338,186.352,185.352,189.9858
69483816,Yasin_Ayari,Yasin Ayari,,Swedish association football player,19502,1233101,1213599,63.22946364475438,62.22946364475438,183.58936364475437
49055103,Julián_Quiñones,Julián Quiñones,,Mexican association football player,92881,1717310,1624429,18.48935734972707,17.48935734972707,179.93225734972708
414818,Andy_Burnham,Andy Burnham,,British Labour politician and Mayor of Greater Manchester,989380,2765533,1776153,2.7952182174695266,1.7952182174695264,179.41051821746953
9286117,Gianni_Infantino,Gianni Infantino,,Swiss-Italian football administrator,161538,1827504,1665966,11.313152323292352,10.313152323292352,176.90975232329234
728776,Zlatan_Ibrahimović,Zlatan Ibrahimović,,Swedish association football player,490406,2191164,1700758,4.468061157489917,3.4680611574899167,173.5438611574899
71915009,Mirra_Andreeva,Mirra Andreeva,,Russian tennis player,284237,1892996,1608759,6.65992112216214,5.65992112216214,166.53582112216213
60216431,Michael_Olise,Michael Olise,,French-English footballer (born 2001),1020676,2637363,1616687,2.5839375080828786,1.5839375080828784,163.25263750808287
14995351,Michael_Jackson,Michael Jackson,2009-06-25,"American singer, songwriter, and dancer",7845587,6242297,-1603290,0.7956443539533753,-0.20435564604662468,160.53335564604663
77880,Zinedine_Zidane,Zinedine Zidane,,French association football manager and former player,492844,2057910,1565066,4.175580914041766,3.175580914041766,159.68218091404177
2348910,Stacey_King,Stacey King,2026-06-07,American basketball player and announcer,3509,396627,393118,113.03134796238244,112.03134796238244,151.34314796238243
49209934,Christian_Pulisic,Christian Pulisic,,American association football player,175515,1590532,1415017,9.06208586160727,8.06208586160727,149.56378586160727
15326144,Neymar,Neymar,,Brazilian association football player,1210007,2690154,1480147,2.2232549067897955,1.2232549067897955,149.2379549067898
1298910,Sigurd_Pettersen,Sigurd Pettersen,,Norwegian former ski jumper,235,34478,34243,146.7148936170213,145.7148936170213,149.13919361702128
43978591,Callum_Turner,Callum Turner,,English actor,580027,2035968,1455941,3.5101262527434067,2.5101262527434067,148.10422625274342
23635804,Debbie_Rowe,Debbie Rowe,,former wife of Michael Jackson,2313252,849962,-1463290,0.36743165033468034,-0.6325683496653196,146.96156834966533
1450023,Abbas_(photographer),Abbas (photographer),2018-04-25,Franco-Iranian photographer (1944–2018),884,117991,117107,133.4739819004525,132.4739819004525,144.1846819004525
